topic,category,std_residual,track,significant,direction
arrays,terminology,1.21607994594647,tags,FALSE,not_significant
c,terminology,5.07608729646096,tags,TRUE,over_represented
asp.net,terminology,-2.243993592835547,tags,TRUE,under_represented
json,terminology,-4.08644866873162,tags,TRUE,under_represented
.net,terminology,-5.067782114749345,tags,TRUE,under_represented
sql-server,terminology,-1.4646339837460187,tags,FALSE,not_significant
python-3.x,terminology,1.8334227202278162,tags,FALSE,not_significant
ruby-on-rails,terminology,-9.427250697594276,tags,TRUE,under_represented
swift,terminology,2.1177096328241287,tags,TRUE,over_represented
django,terminology,-3.5714172905223878,tags,TRUE,under_represented
angular,terminology,3.64854867800893,tags,TRUE,over_represented
objective-c,terminology,0.876994205033595,tags,FALSE,not_significant
excel,terminology,-2.1329387897256207,tags,TRUE,under_represented
pandas,terminology,1.4611940695952668,tags,FALSE,not_significant
regex,terminology,-3.6125003605791206,tags,TRUE,under_represented
angularjs,terminology,1.4132361240418383,tags,FALSE,not_significant
typescript,terminology,-4.737893057593797,tags,TRUE,under_represented
ruby,terminology,-5.636075650363754,tags,TRUE,under_represented
linux,terminology,0.8260822217933858,tags,FALSE,not_significant
ajax,terminology,-0.39545966917371295,tags,FALSE,not_significant
iphone,terminology,0.5659908134925979,tags,FALSE,not_significant
vba,terminology,-2.996691925750417,tags,TRUE,under_represented
xml,terminology,-6.0660075696894635,tags,TRUE,under_represented
laravel,terminology,1.3430807549848605,tags,FALSE,not_significant
spring,terminology,0.5345644328567424,tags,FALSE,not_significant
asp.net-mvc,terminology,-4.80533341354045,tags,TRUE,under_represented
database,terminology,3.729338774502717,tags,TRUE,over_represented
wordpress,terminology,-3.40251291496308,tags,TRUE,under_represented
string,terminology,-0.6331831835943761,tags,FALSE,not_significant
postgresql,terminology,-5.186480105890848,tags,TRUE,under_represented
flutter,terminology,1.5106990462174903,tags,FALSE,not_significant
mongodb,terminology,0.6747315589954195,tags,FALSE,not_significant
wpf,terminology,-2.0658242718193853,tags,TRUE,under_represented
windows,terminology,-3.4733608493969137,tags,TRUE,under_represented
bash,terminology,-6.329423432319744,tags,TRUE,under_represented
xcode,terminology,2.495122831686465,tags,TRUE,over_represented
amazon-web-services,terminology,3.4644356767699414,tags,TRUE,over_represented
oracle-database,terminology,-0.3563349331096764,tags,FALSE,not_significant
git,terminology,-2.0685118021765336,tags,TRUE,under_represented
dataframe,terminology,0.37520566454825915,tags,FALSE,not_significant
spring-boot,terminology,-0.12210576339698045,tags,FALSE,not_significant
azure,terminology,-0.695925973151162,tags,FALSE,not_significant
list,terminology,0.05295910848610613,tags,FALSE,not_significant
multithreading,terminology,3.0132608056044314,tags,TRUE,over_represented
firebase,terminology,-3.1917266359932595,tags,TRUE,under_represented
vb.net,terminology,-5.024193588973255,tags,TRUE,under_represented
docker,terminology,0.08321807074713015,tags,FALSE,not_significant
react-native,terminology,2.7010659316797825,tags,TRUE,over_represented
eclipse,terminology,2.821181766007519,tags,TRUE,over_represented
algorithm,terminology,13.025639870189158,tags,TRUE,over_represented
powershell,terminology,-7.4238805798029475,tags,TRUE,under_represented
macos,terminology,-4.495086610390231,tags,TRUE,under_represented
numpy,terminology,3.6523596088518575,tags,TRUE,over_represented
visual-studio,terminology,-0.7842609709190517,tags,FALSE,not_significant
forms,terminology,-2.4298602403629483,tags,TRUE,under_represented
image,terminology,2.8192699980300095,tags,TRUE,over_represented
function,terminology,-0.12660841391077934,tags,FALSE,not_significant
scala,terminology,1.186759913185507,tags,FALSE,not_significant
vue.js,terminology,-0.7373597122774803,tags,FALSE,not_significant
twitter-bootstrap,terminology,-2.4248448943386562,tags,TRUE,under_represented
performance,terminology,-1.3277507827286663,tags,FALSE,not_significant
winforms,terminology,0.11446942656821205,tags,FALSE,not_significant
selenium,terminology,1.0838249978515864,tags,FALSE,not_significant
loops,terminology,-1.531021384516543,tags,FALSE,not_significant
kotlin,terminology,2.0399716857726036,tags,TRUE,over_represented
sqlite,terminology,0.7858502717560008,tags,FALSE,not_significant
matlab,terminology,4.1027216033322365,tags,TRUE,over_represented
python-2.7,terminology,-1.026838914336964,tags,FALSE,not_significant
hibernate,terminology,-0.3255771576772375,tags,FALSE,not_significant
shell,terminology,-4.7114241511587185,tags,TRUE,under_represented
express,terminology,-0.30476053844600676,tags,FALSE,not_significant
dart,terminology,-0.329847900846614,tags,FALSE,not_significant
entity-framework,terminology,-3.4931176039171716,tags,TRUE,under_represented
csv,terminology,-1.2661679405976882,tags,FALSE,not_significant
rest,terminology,-1.6188261007732088,tags,FALSE,not_significant
apache,terminology,-1.138918262289947,tags,FALSE,not_significant
maven,terminology,2.686528165099525,tags,TRUE,over_represented
android-studio,terminology,4.058724073437997,tags,TRUE,over_represented
linq,terminology,-1.9487691312668463,tags,FALSE,not_significant
dictionary,terminology,-0.24892694923163194,tags,FALSE,not_significant
qt,terminology,3.7301532766351757,tags,TRUE,over_represented
asp.net-core,terminology,-1.78210993005609,tags,FALSE,not_significant
unit-testing,terminology,-5.150322842463209,tags,TRUE,under_represented
facebook,terminology,-0.09682548596463073,tags,FALSE,not_significant
swing,terminology,1.1106366244129606,tags,FALSE,not_significant
file,terminology,1.2269567154444991,tags,FALSE,not_significant
class,terminology,3.57642301621905,tags,TRUE,over_represented
apache-spark,terminology,4.208258347687253,tags,TRUE,over_represented
tensorflow,terminology,6.1583216945025505,tags,TRUE,over_represented
sorting,terminology,1.593388129383769,tags,FALSE,not_significant
date,terminology,-1.2387597330593314,tags,FALSE,not_significant
unity-game-engine,terminology,1.6394475190605893,tags,FALSE,not_significant
t-sql,terminology,-3.9047216073049147,tags,TRUE,under_represented
go,terminology,1.9746128478336804,tags,FALSE,not_significant
authentication,terminology,-0.988333930425453,tags,FALSE,not_significant
symfony,terminology,-0.22006144232744188,tags,FALSE,not_significant
for-loop,terminology,-1.8759916312157692,tags,FALSE,not_significant
.htaccess,terminology,-0.47865731273704426,tags,FALSE,not_significant
matplotlib,terminology,-0.04569643492712978,tags,FALSE,not_significant
datetime,terminology,-2.2580969707334506,tags,TRUE,under_represented
opencv,terminology,6.477213420259106,tags,TRUE,over_represented
google-chrome,terminology,-2.4609209852857363,tags,TRUE,under_represented
codeigniter,terminology,2.977037096871461,tags,TRUE,over_represented
perl,terminology,-6.688297375953059,tags,TRUE,under_represented
validation,terminology,0.8433594336579833,tags,FALSE,not_significant
http,terminology,0.8874646630151654,tags,FALSE,not_significant
sockets,terminology,1.7232354831181378,tags,FALSE,not_significant
object,terminology,2.1100347932303034,tags,TRUE,over_represented
google-maps,terminology,2.04209226919525,tags,TRUE,over_represented
uitableview,terminology,1.8875326997079889,tags,FALSE,not_significant
xaml,terminology,-1.606344798601148,tags,FALSE,not_significant
if-statement,terminology,-1.193623081345446,tags,FALSE,not_significant
oop,terminology,4.459496370706208,tags,TRUE,over_represented
ubuntu,terminology,-0.3771362180510281,tags,FALSE,not_significant
cordova,terminology,0.5529226113550807,tags,FALSE,not_significant
visual-studio-code,terminology,-1.7863958589136575,tags,FALSE,not_significant
email,terminology,-1.393592343580433,tags,FALSE,not_significant
android-layout,terminology,1.770902252363188,tags,FALSE,not_significant
ms-access,terminology,-3.402968536179439,tags,TRUE,under_represented
web-services,terminology,0.432666208563605,tags,FALSE,not_significant
spring-mvc,terminology,0.40912415458165713,tags,FALSE,not_significant
ggplot2,terminology,-1.3047692978177512,tags,FALSE,not_significant
parsing,terminology,-2.2457263568572956,tags,TRUE,under_represented
pointers,terminology,2.4828022859359424,tags,TRUE,over_represented
github,terminology,0.11949196582565065,tags,FALSE,not_significant
user-interface,terminology,0.7878488770165147,tags,FALSE,not_significant
kubernetes,terminology,2.105347240007027,tags,TRUE,over_represented
c++11,terminology,-0.15345297683897832,tags,FALSE,not_significant
selenium-webdriver,terminology,1.0041430770937734,tags,FALSE,not_significant
google-sheets,terminology,-5.437329740026002,tags,TRUE,under_represented
elasticsearch,terminology,1.0185309382422416,tags,FALSE,not_significant
google-apps-script,terminology,-6.518964846060206,tags,TRUE,under_represented
templates,terminology,-1.7453707891147632,tags,FALSE,not_significant
ruby-on-rails-3,terminology,-3.543664305357753,tags,TRUE,under_represented
security,terminology,1.4914184833711202,tags,FALSE,not_significant
variables,terminology,0.01263464849124746,tags,FALSE,not_significant
machine-learning,terminology,10.177768678315672,tags,TRUE,over_represented
flask,terminology,-2.0131833484861152,tags,TRUE,under_represented
sql-server-2008,terminology,-1.3816604647689863,tags,FALSE,not_significant
exception,terminology,-1.3976356592542896,tags,FALSE,not_significant
tkinter,terminology,-0.542530465707431,tags,FALSE,not_significant
delphi,terminology,-6.239163431389928,tags,TRUE,under_represented
nginx,terminology,-0.009077628269808966,tags,FALSE,not_significant
listview,terminology,0.28300305733233533,tags,FALSE,not_significant
haskell,terminology,4.18393913139943,tags,TRUE,over_represented
debugging,terminology,1.8588030818792236,tags,FALSE,not_significant
asynchronous,terminology,-2.533184732029419,tags,TRUE,under_represented
jpa,terminology,0.22688962568325788,tags,FALSE,not_significant
jsp,terminology,3.2878575063042126,tags,TRUE,over_represented
web-scraping,terminology,-1.123542168736937,tags,FALSE,not_significant
gradle,terminology,-1.4695416783947095,tags,FALSE,not_significant
batch-file,terminology,-6.709623172256475,tags,TRUE,under_represented
generics,terminology,-2.964544498018077,tags,TRUE,under_represented
xamarin,terminology,-0.5569147410473738,tags,FALSE,not_significant
pdf,terminology,-1.9612433954239137,tags,FALSE,not_significant
google-cloud-platform,terminology,-0.07393577193590825,tags,FALSE,not_significant
wcf,terminology,0.5248024297545069,tags,FALSE,not_significant
amazon-s3,terminology,1.0804625396050502,tags,FALSE,not_significant
ssl,terminology,-1.1229663250296555,tags,FALSE,not_significant
testing,terminology,-0.746368921238102,tags,FALSE,not_significant
jenkins,terminology,0.3762087416624658,tags,FALSE,not_significant
npm,terminology,-0.16342677013688425,tags,FALSE,not_significant
unix,terminology,-0.2501655105941952,tags,FALSE,not_significant
recursion,terminology,-0.0022663952196020454,tags,FALSE,not_significant
ionic-framework,terminology,0.0482845436810008,tags,FALSE,not_significant
network-programming,terminology,1.787117342306539,tags,FALSE,not_significant
google-app-engine,terminology,-1.335556890862609,tags,FALSE,not_significant
visual-studio-2010,terminology,-1.6194809742705176,tags,FALSE,not_significant
mongoose,terminology,-0.2845696490710011,tags,FALSE,not_significant
assembly,terminology,-0.9857770553042539,tags,FALSE,not_significant
.net-core,terminology,-1.5172986910259842,tags,FALSE,not_significant
android-fragments,terminology,2.3245384050317535,tags,TRUE,over_represented
math,terminology,3.8972773690951765,tags,TRUE,over_represented
join,terminology,-2.7960179063275343,tags,TRUE,under_represented
winapi,terminology,-2.851330231493449,tags,TRUE,under_represented
svg,terminology,-0.512787300507791,tags,FALSE,not_significant
rust,terminology,-3.057814098388296,tags,TRUE,under_represented
animation,terminology,-1.2265847671114527,tags,FALSE,not_significant
session,terminology,1.503259336593651,tags,FALSE,not_significant
intellij-idea,terminology,1.0436728338980172,tags,FALSE,not_significant
django-models,terminology,-1.4687064555830533,tags,FALSE,not_significant
laravel-5,terminology,-0.35352714467500673,tags,FALSE,not_significant
curl,terminology,-1.2659206588869267,tags,FALSE,not_significant
hadoop,terminology,4.176987602036168,tags,TRUE,over_represented
javascript,referential,-17.36413435516414,tags,TRUE,under_represented
python,referential,-8.14405026753386,tags,TRUE,under_represented
java,referential,11.888875394003318,tags,TRUE,over_represented
c#,referential,-0.20711482818177757,tags,FALSE,not_significant
php,referential,4.000940675906227,tags,TRUE,over_represented
android,referential,4.349742775129542,tags,TRUE,over_represented
html,referential,-10.471112288995307,tags,TRUE,under_represented
jquery,referential,-8.908709355118287,tags,TRUE,under_represented
c++,referential,20.442262792661225,tags,TRUE,over_represented
css,referential,-9.512018358799219,tags,TRUE,under_represented
sql,referential,20.865349764681326,tags,TRUE,over_represented
ios,referential,-0.8507354541729453,tags,FALSE,not_significant
mysql,referential,16.166380562902738,tags,TRUE,over_represented
r,referential,-10.88672910056546,tags,TRUE,under_represented
reactjs,referential,-11.132033412525788,tags,TRUE,under_represented
node.js,referential,-8.19344536473783,tags,TRUE,under_represented
arrays,referential,-5.890226082060726,tags,TRUE,under_represented
c,referential,7.445458862823434,tags,TRUE,over_represented
asp.net,referential,-3.464011967067696,tags,TRUE,under_represented
json,referential,-7.739028763822338,tags,TRUE,under_represented
.net,referential,5.038589286488063,tags,TRUE,over_represented
sql-server,referential,10.86453017477892,tags,TRUE,over_represented
python-3.x,referential,-4.034156110207541,tags,TRUE,under_represented
ruby-on-rails,referential,-12.233267666828832,tags,TRUE,under_represented
