topic,category,n_miscomm,n_no_miscomm,n_total,p_value,estimate,ci_lower,ci_upper,p_adj,significant,direction
google-cloud-platform,comprehension_failure,2381,46946,49327,2.9101822087094447e-51,0.0482697103006467,-0.018625349645526437,-0.014837199887895778,5.650839240212514e-51,TRUE,below_baseline
wcf,comprehension_failure,2946,46309,49255,3.047529453130384e-6,0.05981118668155517,-0.007286366112403286,-0.0030932306592019983,3.5436388989888188e-6,TRUE,below_baseline
amazon-s3,comprehension_failure,2431,46692,49123,3.8561369849741655e-44,0.049488019868493376,-0.017433469373732732,-0.013592461023996139,7.011158154498482e-44,TRUE,below_baseline
ssl,comprehension_failure,2312,46694,49006,1.4485669933242848e-57,0.047177896584091744,-0.019702859327548283,-0.01594331763898385,2.8971339866485695e-57,TRUE,below_baseline
testing,comprehension_failure,2467,46306,48773,4.107859021282147e-38,0.05058126422405839,-0.016367083931503587,-0.012472357755095254,6.962472917427368e-38,TRUE,below_baseline
jenkins,comprehension_failure,2025,46506,48531,5.982388679859688e-96,0.041725907152129565,-0.025056886661419777,-0.021493269169036714,1.7092539085313393e-95,TRUE,below_baseline
npm,comprehension_failure,1732,45773,47505,2.4855418291229236e-140,0.03645932007157141,-0.03023004219042274,-0.02685328780115006,9.37940312876575e-140,TRUE,below_baseline
unix,comprehension_failure,3613,43748,47361,2.501185936059655e-23,0.07628639597981461,0.008892625053270608,0.013678196771642993,3.624907153709645e-23,TRUE,above_baseline
recursion,comprehension_failure,4830,42341,47171,2.8394485613118385e-237,0.10239341968582391,0.03465480174500547,0.04013006749192673,2.0281775437941704e-236,TRUE,above_baseline
ionic-framework,comprehension_failure,1789,44602,46391,6.736075774564558e-118,0.03856351447479037,-0.02819246399603199,-0.024682477189102898,2.2085494342834615e-117,TRUE,below_baseline
network-programming,comprehension_failure,3244,43046,46290,9.515808187637733e-6,0.0700799308705984,0.0027512869094080726,0.0074066046970731,1.1000934320968478e-5,TRUE,above_baseline
google-app-engine,comprehension_failure,2467,43630,46097,1.6382782146774314e-23,0.053517582489099075,-0.013540346587289049,-0.009426458569228423,2.4092326686432816e-23,TRUE,below_baseline
visual-studio-2010,comprehension_failure,2962,42705,45667,0.9034016018097005,0.06486084043182166,-0.0024011163559601208,0.002120827084887828,0.9034016018097005,FALSE,not_significant
mongoose,comprehension_failure,2007,43391,45398,4.158448318095243e-72,0.04420899599101282,-0.0226854833911021,-0.018898494761587878,9.139446852956578e-72,TRUE,below_baseline
assembly,comprehension_failure,4778,40240,45018,1.0369926814531173e-273,0.10613532364831844,0.03828735513452737,0.043981322027393896,9.017327664809714e-273,TRUE,above_baseline
.net-core,comprehension_failure,2606,42163,44769,5.759628330193675e-9,0.05820992204427171,-0.008962210100593095,-0.004619915945579109,7.199535412742094e-9,TRUE,below_baseline
android-fragments,comprehension_failure,2791,41505,44296,0.08913862331062358,0.06300794654144844,-0.004257937695788009,2.718606439692608e-4,0.09482832267087615,FALSE,not_significant
math,comprehension_failure,5560,38714,44274,0,0.12558160545692731,0.05749231118652466,0.06366892959261435,0,TRUE,above_baseline
join,comprehension_failure,3548,40069,43617,1.686777001995401e-43,0.08134442992411216,0.013776093812533153,0.018910795900975542,2.9854460212307982e-43,TRUE,above_baseline
winapi,comprehension_failure,3779,39658,43437,5.090241393726547e-77,0.08699956258489307,0.019346314906934944,0.02465084012813557,1.2119622366015588e-76,TRUE,above_baseline
svg,comprehension_failure,2744,40656,43400,0.13393405143590154,0.06322580645161291,-0.004066972443424745,5.16615211934942e-4,0.14024508003759323,FALSE,not_significant
rust,comprehension_failure,2696,40547,43243,0.02521442452000124,0.06234535069259765,-0.004936634018579515,-3.746347309408131e-4,0.026967298951872984,TRUE,below_baseline
animation,comprehension_failure,2504,40736,43240,2.275693752996167e-9,0.05790934320074006,-0.009295414762453972,-0.004887868970781533,2.862507865403983e-9,TRUE,below_baseline
session,comprehension_failure,3003,40159,43162,1.1765015991424008e-4,0.0695750891988323,0.0021717565478833307,0.006976451715065656,1.307223999047112e-4,TRUE,above_baseline
intellij-idea,comprehension_failure,2092,41002,43094,1.3214728594231452e-43,0.048545041073003205,-0.01848748310053906,-0.014424404888170156,2.3597729632556164e-43,TRUE,below_baseline
django-models,comprehension_failure,2524,40501,43025,9.940196345376162e-8,0.05866356769320163,-0.008560101580180078,-0.004114733168132288,1.1694348641619013e-7,TRUE,below_baseline
laravel-5,comprehension_failure,2147,40816,42963,1.5173102216853282e-36,0.04997323278169588,-0.017090474713951184,-0.012965029857372676,2.5288503694755472e-36,TRUE,below_baseline
curl,comprehension_failure,2128,40719,42847,6.849438414465115e-38,0.049665087404018954,-0.01739537383492841,-0.013276421491749303,1.1511661200781704e-37,TRUE,below_baseline
hadoop,comprehension_failure,1825,40928,42753,4.619709235045972e-78,0.04268706289617103,-0.02423268686644343,-0.02039515747593013,1.1267583500112126e-77,TRUE,below_baseline
javascript,intent_confusion,13955,2468428,2482383,1.504093418991897e-18,0.005621614392299658,3.258589345507149e-4,5.206790687473527e-4,5.186529031006541e-18,TRUE,above_baseline
python,intent_confusion,12117,2158496,2170613,6.103886297840033e-14,0.005582294033989477,2.80689741206688e-4,4.872075454710179e-4,1.5452876703392488e-13,TRUE,above_baseline
java,intent_confusion,11970,1874124,1886094,2.6445297502168095e-97,0.006346449328612466,0.001031133025860788,0.001265074850062896,4.4075495836946825e-96,TRUE,above_baseline
c#,intent_confusion,11946,1592147,1604093,5.55114692174e-313,0.007447199133716062,0.0021126925464830634,0.0023850149396478135,3.700764614493e-311,TRUE,above_baseline
php,intent_confusion,7805,1438656,1446461,0.0013527905349191547,0.005395928407333485,7.473665298021864e-5,3.204293803855036e-4,0.001828095317458317,TRUE,above_baseline
android,intent_confusion,5174,1364588,1369762,1.2226691661893402e-113,0.003777298537994192,-0.0015277780838272043,-0.0013143156214856597,2.223034847616982e-112,TRUE,below_baseline
html,intent_confusion,5459,1167935,1173394,8.3799145974139115e-16,0.004652316272283649,-6.725128868221816e-4,-4.195453499117685e-4,2.4289607528735976e-15,TRUE,below_baseline
jquery,intent_confusion,5393,1014476,1019869,0.21814961772264477,0.005287934038587309,-5.4114368826335864e-5,2.3329166469970592e-4,0.23841488275698883,FALSE,not_significant
c++,intent_confusion,7904,800281,808185,0,0.009779938999115301,0.00436509985507626,0.004798087361853095,0,TRUE,above_baseline
css,intent_confusion,3182,794634,797816,8.323881040800928e-50,0.003988388300059161,-0.00135125682019381,-0.001068657360989115,6.936567534000773e-49,TRUE,below_baseline
sql,intent_confusion,4502,667493,671995,2.1412604312266067e-63,0.00669945460903727,0.001303931386689757,0.0016982870500835351,2.1412604312266067e-62,TRUE,above_baseline
ios,intent_confusion,2861,665754,668615,4.934037412196295e-25,0.004278994638169949,-0.0010784657111875611,-7.602357937737893e-4,2.2949011219517655e-24,TRUE,below_baseline
mysql,intent_confusion,3753,649993,653746,1.879330237891695e-9,0.005740761702557262,3.5700401369281306e-4,7.278286101204631e-4,3.649184927945039e-9,TRUE,above_baseline
r,intent_confusion,1618,501412,503030,5.355383886846884e-84,0.003216507961751784,-0.0021409680257747903,-0.0018227068320228893,6.694229858558605e-83,TRUE,below_baseline
reactjs,intent_confusion,1889,456111,458000,1.1297789073767897e-23,0.004124454148471616,-0.0012617456436289061,-8.860368407291102e-4,4.912082205986042e-23,TRUE,below_baseline
node.js,intent_confusion,1866,453582,455448,1.0934242712772474e-24,0.004097064867998103,-0.0012890388784426424,-9.13522166862399e-4,4.970110323987489e-24,TRUE,below_baseline
arrays,intent_confusion,3480,412809,416289,3.609512461194051e-172,0.008359577120702205,0.0028831410470361914,0.003439322413066971,9.023781152985127e-171,TRUE,above_baseline
c,intent_confusion,4387,401751,406138,0,0.01080174718937898,0.005284179244307071,0.005922624353149641,0,TRUE,above_baseline
asp.net,intent_confusion,1866,366075,367941,0.28813295654967847,0.005071465262093651,-3.582195944540358e-4,1.0445933734009062e-4,0.309820383386751,FALSE,not_significant
json,intent_confusion,1660,354722,356382,8.335596628455524e-6,0.004657923239669792,-7.65838117375203e-4,-3.150061845864602e-4,1.234903204215633e-5,TRUE,below_baseline
.net,intent_confusion,2345,333521,335866,5.2165789691563106e-46,0.006981951135274187,0.0015005216913231375,0.0020666897979239886,4.0127530531971623e-45,TRUE,above_baseline
sql-server,intent_confusion,2576,332322,334898,8.965776903967252e-88,0.0076918942483980195,0.002196244773029104,0.0027908529424656874,1.195436920528967e-86,TRUE,above_baseline
python-3.x,intent_confusion,1965,332635,334600,7.38548907810392e-8,0.005872683801554095,4.1382909765937635e-4,9.348477241475656e-4,1.251777809848122e-7,TRUE,above_baseline
ruby-on-rails,intent_confusion,1137,331600,332737,6.66226571495032e-46,0.0034171132155426057,-0.001981617084223411,-0.0015808472659926255,4.935011640703941e-45,TRUE,below_baseline
swift,intent_confusion,1759,326465,328224,0.20336885405273467,0.005359144974163985,-9.06448749206139e-5,4.1224404194733675e-4,0.22348225720080733,FALSE,not_significant
django,intent_confusion,1283,303880,305163,3.0421862420076817e-14,0.004204310483249935,-0.0012254231390750137,-7.62646675726364e-4,7.901782446773199e-14,TRUE,below_baseline
angular,intent_confusion,1266,296951,298217,5.980895911972795e-13,0.0042452308218512026,-0.0011882543163589637,-7.179748212398789e-4,1.424022836183999e-12,TRUE,below_baseline
objective-c,intent_confusion,1463,286004,287467,0.4188702495399138,0.00508927981298723,-3.707922175231801e-4,1.526610621963923e-4,0.4432489413120781,FALSE,not_significant
excel,intent_confusion,1482,285570,287052,0.7925167631442412,0.005162827640984908,-2.992843422461349e-4,2.2824884291470398e-4,0.8045855463393312,FALSE,not_significant
pandas,intent_confusion,1149,285764,286913,8.771154225400659e-19,0.004004698288331306,-0.0014265465481968663,-9.607476564417696e-4,3.0775979738247924e-18,TRUE,below_baseline
regex,intent_confusion,1643,259071,260714,7.0188612861110865e-15,0.006301924714438043,7.984432499422221e-4,0.0014087153976326161,1.8716963429629564e-14,TRUE,above_baseline
angularjs,intent_confusion,1152,254992,256144,9.119335001027901e-7,0.004497470173027672,-9.616138428650421e-4,-4.401365923808617e-4,1.402974615542754e-6,TRUE,below_baseline
typescript,intent_confusion,1176,226095,227271,0.8746690116160709,0.005174439325738875,-3.202958175353404e-4,2.7248368771184343e-4,0.8790643332824832,FALSE,not_significant
ruby,intent_confusion,1138,225673,226811,0.23291533772471124,0.0050173933363020316,-4.7316875040574405e-4,1.1126464170855942e-4,0.253168845352947,FALSE,not_significant
linux,intent_confusion,1243,222539,223782,0.01974076498201767,0.005554512874136436,4.6881507847313546e-5,6.654534591243109e-4,0.024074103636606912,TRUE,above_baseline
ajax,intent_confusion,1146,216508,217654,0.6657681133313629,0.005265237487020684,-2.3852097991554003e-4,3.723051726556604e-4,0.6878184021799477,FALSE,not_significant
iphone,intent_confusion,855,215993,216848,5.411210853557102e-16,0.003942853980668487,-0.0015208410635222727,-9.90141756442001e-4,1.615286821957344e-15,TRUE,below_baseline
vba,intent_confusion,1311,213965,215276,1.0544755320058704e-8,0.006089856742042773,5.615932482446058e-4,0.0012214294545396923,1.866328375231629e-8,TRUE,above_baseline
xml,intent_confusion,802,210932,211734,2.3280910693251064e-19,0.003787771449082339,-0.0016738208291033414,-0.001147327054033228,8.46578570663675e-19,TRUE,below_baseline
laravel,intent_confusion,815,208462,209277,1.3627158801933645e-16,0.0038943601064617707,-0.001572395747686101,-0.0010355748206916052,4.258487125604264e-16,TRUE,below_baseline
spring,intent_confusion,905,205735,206640,2.5143744327672235e-7,0.004379597367402246,-0.0011049277452362916,-5.325683012604649e-4,4.0884137118166236e-7,TRUE,below_baseline
asp.net-mvc,intent_confusion,1329,196791,198120,1.4779019292685127e-20,0.006708055723803755,0.0011491108697180158,0.0018703097965882462,5.68423818949428e-20,TRUE,above_baseline
database,intent_confusion,1016,190639,191655,0.5329272217616389,0.005301192246484569,-2.2354250516155389e-4,4.292362168294433e-4,0.5609760229069882,FALSE,not_significant
wordpress,intent_confusion,476,184560,185036,2.1774319100316736e-55,0.0025724723837523508,-0.0028584819780872405,-0.0023932640357093057,1.979483554574249e-54,TRUE,below_baseline
string,intent_confusion,1522,183032,184554,3.147321081750226e-73,0.00824690876383064,0.002634944538231405,0.0034621822081286275,3.497023424166918e-72,TRUE,above_baseline
postgresql,intent_confusion,758,175628,176386,1.5572990390873202e-7,0.004297393217148753,-0.0012075915475856132,-5.943127994181284e-4,2.552949244405443e-7,TRUE,below_baseline
flutter,intent_confusion,468,170877,171345,1.3353398301696179e-45,0.0027313315241180077,-0.0027158228519078616,-0.0022182048811573707,9.5381416440687e-45,TRUE,below_baseline
mongodb,intent_confusion,634,170476,171110,1.0643899862319837e-17,0.0037052188650575652,-0.0017824585952888907,-0.0012037944558972267,3.489803233547488e-17,TRUE,below_baseline
wpf,intent_confusion,941,166726,167667,0.018863145585387934,0.005612314886053904,5.521933964149051e-5,7.727196511650698e-4,0.023144963908451454,TRUE,above_baseline
windows,intent_confusion,840,163570,164410,0.6163268094996865,0.005109178273827626,-4.3500649126842556e-4,2.5667225762243017e-4,0.6453683869106666,FALSE,not_significant
bash,intent_confusion,1206,155015,156221,2.864322258510138e-43,0.00771983280096786,0.0020865130354124416,0.0029564617852220307,1.7902014115688363e-42,TRUE,above_baseline
xcode,intent_confusion,536,154448,154984,2.010788779666003e-21,0.003458421514478914,-0.00203362914660093,-0.0014462186057424896,8.043155118664012e-21,TRUE,below_baseline
amazon-web-services,intent_confusion,455,153415,153870,2.9889883244553783e-34,0.002957041658542926,-0.002514148555846894,-0.0019684589083685017,1.615669364570475e-33,TRUE,below_baseline
oracle-database,intent_confusion,1018,150510,151528,2.536580209874439e-16,0.006718230294071063,0.0011075608999717716,0.0019322089068691066,7.804862184229043e-16,TRUE,above_baseline
git,intent_confusion,724,150774,151498,0.02361061595916334,0.0047789409761184965,-7.678816077062621e-4,-7.092722135799252e-5,0.028364306651237597,TRUE,below_baseline
dataframe,intent_confusion,545,147198,147743,8.240078955032526e-16,0.003688838049856846,-0.0018199871944201045,-0.0011990274871674514,2.423552633833096e-15,TRUE,below_baseline
spring-boot,intent_confusion,592,144960,145552,2.147233139137829e-9,0.004067274925799714,-0.0014593181925725536,-8.028227371292664e-4,4.129294498341979e-9,TRUE,below_baseline
azure,intent_confusion,413,142096,142509,1.8224980858021872e-33,0.0028980625785038137,-0.0025808745816003537,-0.0020196910426932666,9.592095188432565e-33,TRUE,below_baseline
list,intent_confusion,1115,140322,141437,2.0944557862959545e-44,0.00788336856692379,0.002223217740516352,0.0031468286120299787,1.351261797610293e-43,TRUE,above_baseline
multithreading,intent_confusion,1522,137814,139336,1.0191218721802942e-191,0.010923235918929781,0.005178356362254946,0.0062714246943033685,3.397072907267647e-190,TRUE,above_baseline
firebase,intent_confusion,411,138528,138939,4.501831532371883e-31,0.0029581327057197765,-0.0025272393696895348,-0.00195318600017216,2.3086315550625043e-30,TRUE,below_baseline
